pkg;class;WMC;DIT;NOC;CBO;RFC;LCOM;Ca;NPM
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallMediaControl$UpdateConfLevelRunnable;2;1;1;1;3;1;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.VoipNor;6;3;1;3;11;15;1;4
com.csipsimple.api;com.csipsimple.api.ISipService$Stub;4;2;1;13;71;6;1;4
com.csipsimple.api;com.csipsimple.api.SipProfileState;35;1;1;10;55;267;1;33
com.csipsimple.api;com.csipsimple.api.SipProfileState$1;5;1;1;3;5;10;1;4
com.csipsimple.ui.favorites;com.csipsimple.ui.favorites.FavLoader;10;1;1;4;11;45;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.HalooCentrala;4;3;1;3;8;6;1;2
com.csipsimple.api;com.csipsimple.api.SipProfileState$2;3;1;1;1;5;3;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Ippi;15;3;1;11;16;105;1;10
com.csipsimple.service;com.csipsimple.service.SipService$StartRunnable;2;2;1;3;3;1;1;0
com.csipsimple.service;com.csipsimple.service.SipService$FinalizeDestroyRunnable;2;2;1;3;3;1;1;0
com.csipsimple.models;com.csipsimple.models.Filter;33;1;1;6;34;528;1;28
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.EasyBell;6;3;1;3;10;15;1;4
com.csipsimple.utils;com.csipsimple.utils.ArrayUtils;14;1;1;0;20;89;0;12
com.csipsimple.db;com.csipsimple.db.DBAdapter;6;1;1;4;14;3;1;4
com.csipsimple.ui.prefs;com.csipsimple.ui.prefs.Codecs$TabsAdapter;9;1;1;8;10;36;1;9
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.XNet;7;3;1;2;8;21;1;5
com.csipsimple.utils;com.csipsimple.utils.ExtraPlugins$DynActivityPlugin;5;1;1;3;12;0;1;5
com.csipsimple.widgets;com.csipsimple.widgets.DialerCallBar$OnDialActionListener;5;1;1;0;6;10;0;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.VoipMS;7;3;1;3;8;21;1;5
