pkg;class;WMC;DIT;NOC;CBO;RFC;LCOM;Ca;NPM
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.R;1;1;1;0;2;0;0;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity$15;2;1;1;4;10;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity$14;4;1;1;5;9;4;1;3
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity$16;3;1;1;19;75;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity$11;2;1;1;5;10;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity$10;2;1;1;5;10;0;1;1
com.googlecode.android.wifi.tether.system;com.googlecode.android.wifi.tether.system.CoreTask$TiWlanConf;4;1;1;1;23;0;1;4
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity$13;2;1;1;4;10;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity$12;4;1;1;5;9;4;1;3
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.TetherService;48;4;1;26;107;954;1;17
