pkg;class;WMC;DIT;NOC;CBO;RFC;LCOM;Ca;NPM
com.fsck.k9.mail.internet;com.fsck.k9.mail.internet.EncoderUtil;11;1;1;5;32;49;1;1
com.fsck.k9.activity;com.fsck.k9.activity.ChooseFolder$ChooseFolderHandler;4;2;1;4;10;4;1;3
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider;11;2;1;26;55;45;1;7
com.fsck.k9.view;com.fsck.k9.view.MessageTitleView;6;3;1;6;20;7;1;5
com.fsck.k9.view;com.fsck.k9.view.SingleMessageView;45;4;1;54;128;814;1;38
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.FontSizeSettings;8;8;1;14;65;26;1;4
com.fsck.k9.preferences;com.fsck.k9.preferences.GlobalSettings$TimeSetting;2;2;1;2;5;1;1;2
com.fsck.k9;com.fsck.k9.R$array;1;1;1;0;2;0;0;1
com.fsck.k9.preferences;com.fsck.k9.preferences.CheckBoxListPreference;8;3;1;6;13;10;1;5
com.fsck.k9;com.fsck.k9.K9$BACKGROUND_OPS;4;2;1;0;7;4;0;2
com.fsck.k9.provider;com.fsck.k9.provider.EmailProvider$FolderColumns;0;1;1;0;0;0;0;0
com.fsck.k9.activity;com.fsck.k9.activity.K9ActivityCommon$K9ActivityMagic;1;1;1;1;1;0;1;1
com.fsck.k9.activity;com.fsck.k9.activity.MessageList$StorageListenerImplementation;3;1;1;2;4;3;1;2
com.fsck.k9.activity;com.fsck.k9.activity.ChooseFolder$1$2;2;1;1;4;12;0;1;1
com.fsck.k9.activity;com.fsck.k9.activity.ChooseFolder$1$1;3;1;1;1;6;3;1;2
com.fsck.k9.view;com.fsck.k9.view.MessageHeader$SavedState$1;5;1;1;3;5;10;1;4
com.fsck.k9.controller;com.fsck.k9.controller.MessagingController$NotificationData;5;1;1;3;6;10;1;5
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$StoreSchemaDefinition;7;1;1;21;86;15;1;2
com.fsck.k9.helper.power;com.fsck.k9.helper.power.TracingPowerManager;5;1;1;5;11;8;1;2
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.Prefs$5$1;3;1;1;5;8;1;1;2
com.fsck.k9.preferences;com.fsck.k9.preferences.CheckBoxListPreference$1;2;1;1;3;4;0;1;1
com.fsck.k9;com.fsck.k9.Account;180;1;1;23;181;16110;1;171
com.fsck.k9.fragment;com.fsck.k9.fragment.MessageListFragment$MessageListActivityListener;12;3;1;3;13;66;1;10
com.fsck.k9.helper;com.fsck.k9.helper.Regex;2;1;1;0;4;1;0;1
com.fsck.k9.fragment;com.fsck.k9.fragment.MessageListFragment$FooterViewHolder;1;1;1;1;2;0;1;0
com.fsck.k9.view;com.fsck.k9.view.MessageOpenPgpView$DecryptVerifyCallback;2;1;1;2;3;1;1;1
com.fsck.k9.search;com.fsck.k9.search.ConditionsTreeNode;23;1;1;9;52;113;1;13
com.fsck.k9.mail.store;com.fsck.k9.mail.store.WebDavStore;55;2;1;37;184;1329;1;18
com.fsck.k9.mail;com.fsck.k9.mail.Flag;4;2;1;0;7;4;0;2
com.fsck.k9.activity;com.fsck.k9.activity.AccountList$LoadAccounts;5;2;1;5;10;4;1;0
com.fsck.k9.mail.store;com.fsck.k9.mail.store.StorageManager$SynchronizationAid;1;1;1;0;5;0;0;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.Prefs$2;2;1;1;4;8;0;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.Prefs$3;2;1;1;4;5;0;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.Prefs$1;2;1;1;3;4;0;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.Prefs$6;2;1;1;3;4;1;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.Prefs$4;2;1;1;4;5;0;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.Prefs$5;3;1;1;8;9;0;1;1
com.fsck.k9.search;com.fsck.k9.search.SearchSpecification;3;1;1;2;3;3;1;3
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LockableDatabase$SchemaDefinition;2;1;1;1;2;1;1;2
com.fsck.k9;com.fsck.k9.Account$Searchable;1;2;1;0;2;0;0;0
com.fsck.k9.preferences;com.fsck.k9.preferences.IdentitySettings$SignatureSetting;3;2;1;5;6;3;1;3
com.fsck.k9.view;com.fsck.k9.view.MessageHeader;19;4;1;34;102;111;1;10
com.fsck.k9.crypto;com.fsck.k9.crypto.PgpData;19;1;1;1;20;171;1;19
com.fsck.k9.view;com.fsck.k9.view.K9PullToRefreshListView;2;1;1;3;3;1;1;1
com.fsck.k9.mail.store;com.fsck.k9.mail.store.ImapResponseParser$IImapResponseCallback;1;1;1;2;1;0;1;1
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$BatchSetSelection;4;1;1;2;4;6;1;4
com.fsck.k9;com.fsck.k9.FontSizes;37;1;1;4;43;444;1;36
com.fsck.k9.mail.store;com.fsck.k9.mail.store.ImapStore$ImapStoreSettings;3;2;1;3;9;0;1;2
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$UnreadExtractor;3;1;1;2;5;3;1;3
com.fsck.k9.mail;com.fsck.k9.mail.AuthType;8;2;1;5;16;22;1;5
com.fsck.k9.view;com.fsck.k9.view.ViewSwitcher$OnSwitchCompleteListener;1;1;1;0;1;0;0;1
com.fsck.k9.controller;com.fsck.k9.controller.MessagingController$Memory;2;1;1;2;3;1;1;0
com.fsck.k9.service;com.fsck.k9.service.RemoteControlService$1;2;1;1;17;47;0;1;1
com.fsck.k9.mail.filter;com.fsck.k9.mail.filter.Base64$EncoderException;1;3;1;0;2;0;0;0
com.fsck.k9.preferences;com.fsck.k9.preferences.IdentitySettings;7;1;1;8;33;1;1;6
com.fsck.k9;com.fsck.k9.K9;122;4;1;36;211;6593;1;118
com.fsck.k9.activity;com.fsck.k9.activity.EmailAddressList;3;7;1;12;20;3;1;3
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalMessage$3;3;1;1;9;19;1;1;2
com.fsck.k9.view;com.fsck.k9.view.RigidWebView;7;5;1;10;21;0;1;3
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalMessage$2;3;1;1;9;14;1;1;2
com.fsck.k9.preferences;com.fsck.k9.preferences.SettingsImporter$ImportedServerSettings;4;2;1;5;9;4;1;2
com.fsck.k9.mail;com.fsck.k9.mail.Store;21;1;1;15;52;196;1;17
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalMessage$1;3;1;1;9;17;1;1;2
com.fsck.k9.search;com.fsck.k9.search.ConditionsTreeNode$1;5;1;1;3;5;10;1;4
com.fsck.k9.activity.misc;com.fsck.k9.activity.misc.SwipeGestureDetector$OnSwipeGestureListener;2;1;1;1;2;1;1;2
com.fsck.k9.mail.filter;com.fsck.k9.mail.filter.PeekableInputStream;6;2;1;0;13;0;0;6
com.fsck.k9.activity.misc;com.fsck.k9.activity.misc.Attachment;5;1;1;6;18;8;1;4
com.fsck.k9;com.fsck.k9.K9$Intents$EmailReceived;1;1;1;0;2;0;0;1
com.fsck.k9.preferences;com.fsck.k9.preferences.Settings$InvalidSettingValueException;1;3;1;0;2;0;0;1
com.fsck.k9.view;com.fsck.k9.view.MessageHeader$HeaderEntry;1;1;1;0;2;0;0;1
com.fsck.k9.fragment;com.fsck.k9.fragment.MessageListFragment$AttachmentComparator;2;1;1;1;3;1;1;2
com.fsck.k9.provider;com.fsck.k9.provider.EmailProvider$4;3;1;1;6;5;1;1;2
com.fsck.k9.preferences;com.fsck.k9.preferences.AccountSettings$StorageProviderSetting;3;2;1;4;9;3;1;3
com.fsck.k9.provider;com.fsck.k9.provider.EmailProvider$3;3;1;1;8;12;1;1;2
com.fsck.k9.activity.misc;com.fsck.k9.activity.misc.Attachment$LoadingState;4;2;1;0;7;4;0;2
com.fsck.k9.provider;com.fsck.k9.provider.EmailProvider$2;3;1;1;9;16;1;1;2
com.fsck.k9.provider;com.fsck.k9.provider.EmailProvider$1;3;1;1;9;15;1;1;2
com.fsck.k9.preferences;com.fsck.k9.preferences.SettingsImportExportException;4;3;1;0;8;6;0;4
com.fsck.k9.controller;com.fsck.k9.controller.MessagingListener;57;1;1;7;58;1596;1;57
com.fsck.k9.helper;com.fsck.k9.helper.MessageHelper;5;1;1;14;30;4;1;4
com.fsck.k9.mail.store;com.fsck.k9.mail.store.StorageManager$StorageProvider;8;1;1;1;8;28;1;8
com.fsck.k9.activity.misc;com.fsck.k9.activity.misc.ContactPictureLoader$ContactPictureRetrievalTask;4;2;1;5;5;6;1;1
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LockableDatabase$WrappedException;1;4;1;0;2;0;0;1
com.fsck.k9.service;com.fsck.k9.service.RemoteControlReceiver;2;3;1;9;17;1;1;2
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$MesssageInfoHolderRetrieverListener;3;2;1;11;18;0;1;3
com.fsck.k9.activity;com.fsck.k9.activity.FolderList$FolderListAdapter$FolderListFilter;4;2;1;3;5;6;1;2
com.fsck.k9.activity;com.fsck.k9.activity.MessageCompose$Listener;6;2;1;4;7;15;1;5
com.fsck.k9.mail.store;com.fsck.k9.mail.store.ImapStore$ImapFolderPusher$1;2;1;1;13;53;0;1;1
com.fsck.k9.fragment;com.fsck.k9.fragment.MessageListFragment$ReverseIdComparator;2;1;1;1;3;1;1;2
com.fsck.k9.activity;com.fsck.k9.activity.MessageCompose$SendMessageTask;2;2;1;2;3;1;1;0
com.fsck.k9.mail.filter;com.fsck.k9.mail.filter.LineWrapOutputStream;4;3;1;0;10;0;0;3
com.fsck.k9.mail.internet;com.fsck.k9.mail.internet.MimeUtility$ViewableContainer;1;1;1;0;2;0;0;0
com.fsck.k9.mail.filter;com.fsck.k9.mail.filter.CountingOutputStream;5;2;1;0;6;0;0;5
com.fsck.k9.activity;com.fsck.k9.activity.InsertableHtmlContent;14;1;1;1;27;0;1;14
com.fsck.k9.service;com.fsck.k9.service.BootReceiver;7;3;1;13;38;1;1;5
com.fsck.k9.mail.store;com.fsck.k9.mail.store.Pop3Store$Pop3ResponseInputStream;2;2;1;0;4;0;0;2
com.fsck.k9.view;com.fsck.k9.view.SingleMessageView$3;2;1;1;8;16;0;1;1
com.fsck.k9.view;com.fsck.k9.view.SingleMessageView$4;2;1;1;9;17;0;1;1
com.fsck.k9.crypto;com.fsck.k9.crypto.OpenPgpApiHelper;2;1;1;2;9;1;1;2
com.fsck.k9.view;com.fsck.k9.view.SingleMessageView$1;2;1;1;7;14;0;1;1
com.fsck.k9.activity;com.fsck.k9.activity.LauncherShortcuts;4;8;1;11;21;6;1;2
com.fsck.k9.view;com.fsck.k9.view.SingleMessageView$2;2;1;1;9;14;0;1;1
com.fsck.k9.preferences;com.fsck.k9.preferences.SettingsImporter$ImportedFolder;2;1;1;1;3;1;1;0
com.fsck.k9.mail.internet;com.fsck.k9.mail.internet.MimeUtility;55;1;1;30;165;1473;1;30
com.fsck.k9.mail;com.fsck.k9.mail.Folder$FolderClass;4;2;1;0;7;4;0;2
com.fsck.k9.preferences;com.fsck.k9.preferences.Settings$SettingsDescription;6;1;1;1;8;13;1;6
com.fsck.k9.mail.store;com.fsck.k9.mail.store.ImapStore$FetchBodyCallback;2;1;1;6;10;0;1;1
com.fsck.k9.activity;com.fsck.k9.activity.MessageCompose$WaitingAction;1;2;1;0;2;0;0;0
com.fsck.k9.mail.internet;com.fsck.k9.mail.internet.MimeHeader;14;1;1;4;38;25;1;13
com.fsck.k9.activity;com.fsck.k9.activity.ChooseFolder$4;3;1;1;5;7;0;1;2
com.fsck.k9.activity.misc;com.fsck.k9.activity.misc.ContactPictureLoader$AsyncDrawable;2;3;1;4;3;1;1;2
com.fsck.k9.view;com.fsck.k9.view.MessageHeader$SavedState;5;3;1;5;11;8;1;1
com.fsck.k9.service;com.fsck.k9.service.DatabaseUpgradeService;12;4;1;6;13;66;1;5
com.fsck.k9.mail.store;com.fsck.k9.mail.store.ImapStore$ImapPusher;7;1;1;7;30;0;1;7
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LockableDatabase$StorageListener;4;1;1;7;20;0;1;2
com.fsck.k9.fragment;com.fsck.k9.fragment.MessageListFragment$MessageListHandler;10;2;1;4;11;45;1;10
com.fsck.k9.preferences;com.fsck.k9.preferences.SettingsExporter;9;1;1;22;84;36;1;3
com.fsck.k9;com.fsck.k9.PRNGFixes;8;1;1;4;46;26;1;1
com.fsck.k9.mail;com.fsck.k9.mail.Transport;7;1;1;6;22;21;1;7
com.fsck.k9.fragment;com.fsck.k9.fragment.MessageListFragment$ReverseComparator;2;1;1;0;3;1;0;2
com.fsck.k9.preferences;com.fsck.k9.preferences.FolderSettings;6;1;1;7;28;0;1;5
com.fsck.k9.preferences;com.fsck.k9.preferences.SettingsImporter$ImportContents;2;1;1;0;3;1;0;0
com.fsck.k9.service;com.fsck.k9.service.CoreReceiver;7;2;1;7;36;9;1;4
com.fsck.k9.view;com.fsck.k9.view.SingleMessageView$DownloadImageTask;5;2;1;11;47;4;1;0
com.fsck.k9.preferences;com.fsck.k9.preferences.SettingsImporter$AccountDescriptionPair;2;1;1;1;3;1;1;0
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore;52;2;1;55;134;818;1;33
com.fsck.k9;com.fsck.k9.K9$NotificationQuickDelete;4;2;1;0;7;4;0;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.ImapStore;47;2;1;23;142;967;1;11
com.fsck.k9.activity;com.fsck.k9.activity.MessageCompose$SignEncryptCallback;2;1;1;2;3;1;1;1
com.fsck.k9.helper.power;com.fsck.k9.helper.power.TracingPowerManager$TracingWakeLock;7;1;1;6;29;0;1;5
